rotation_deg,Fx,Fy,Fz,Tau_x,Tau_y,Tau_z,Torque_Mag
87,-0.07832088716369781,-1.3287984042658516,-0.0025272611165000464,0.9052674659665491,-0.3855579405622006,-0.98932205223027,1.3953215520076996
88,-0.05552518077766563,-1.3299743076779849,-0.002466963478961579,0.8588718069061918,-0.3611753514055473,-1.041375191887192,1.3973441614145434
89,-0.03268860421246518,-1.3307383614380284,-0.0023999514423849824,0.8113439692332463,-0.3373662452726077,-1.0861192753113227,1.397050500183615
90,-0.009820903227379331,-1.3310906235570983,-0.0023272307993808124,0.7625916011147919,-0.31434810017338766,-1.1238714592496375,1.3940759430853649
91,0.013071230257429019,-1.331027743170914,-0.0022488334456102596,0.7122692635757735,-0.29212222280743405,-1.1544816983880555,1.3876205853206776
92,0.035982230728072814,-1.3305552445722035,-0.0021641732312676003,0.6606456161225809,-0.270892450892065,-1.177155773996128,1.376782868249281
93,0.058904039199619396,-1.32967515941018,-0.0020745365670066874,0.6079687798169507,-0.2507084700441738,-1.1930063351755515,1.362257277445418
94,0.08183278630749388,-1.3283798569122278,-0.0019821233429664574,0.5546973636400832,-0.23171690344805815,-1.2004167329998225,1.342528294464881
95,0.10476080482084912,-1.3266628890002283,-0.001887163869131738,0.5010124037899288,-0.21375576624932874,-1.1990041741334212,1.3169343058579528
96,0.12768167290270727,-1.324522724854081,-0.0017885262544137294,0.4462123867085334,-0.19721121891874857,-1.1881907760714132,1.2844434901001802
97,0.1505852388121736,-1.3219598494015978,-0.0016868803328621974,0.390700959266628,-0.18211184915118286,-1.1689574722003178,1.245902699646358
98,0.17346478259798553,-1.3189735222344836,-0.0015833143866570301,0.3345905443754449,-0.16838400086409364,-1.1409915237374646,1.200902019888882
99,0.19631089404001212,-1.3155593201858184,-0.0014805521915922093,0.2785497170339039,-0.15588581608636345,-1.1048727554210047,1.1500583194726182
100,0.21911319111930455,-1.311713761017718,-0.0013773007529683237,0.22230699467465995,-0.14493087511663705,-1.0606784476348394,1.093372821923248
101,0.2418648590099127,-1.3074415621737523,-0.0012729893459942957,0.16622649773899517,-0.13569056063973925,-1.0087399541863755,1.0313095907482048
102,0.2645557953861871,-1.3027376662944607,-0.0011692098756820634,0.11058091267897457,-0.1280527694155439,-0.9495899266418046,0.9645448039274761
103,0.28717630983607734,-1.2976022451073226,-0.0010677006838533366,0.05588636135219723,-0.12201920152635404,-0.8837866111306819,0.8939187574607508
104,0.3097142804913004,-1.292031309608338,-0.0009692927053653683,0.0023683036285273456,-0.11748001767332741,-0.8120146157926451,0.8204723637487611
105,0.33216058198086496,-1.2860241920020241,-0.0008749280545278809,-0.049991875702488434,-0.11447233820940575,-0.734970262960998,0.7455094843718222
106,0.3545050048216048,-1.2795830871951548,-0.0007850510389940215,-0.10135563097426666,-0.11287496887654003,-0.6524721049140487,0.66987578715762
107,0.37673363582432545,-1.2727104890587067,-0.0006982340798415979,-0.15159419993694725,-0.11279111705000652,-0.5665812936023991,0.5972579005756888
108,0.3988362674968799,-1.2654041023520775,-0.0006148105373407843,-0.2005366208649786,-0.11403248450123436,-0.4773787201657956,0.53019693161749
109,0.42080324866787316,-1.2576666077159644,-0.0005345775357856823,-0.24800024388382913,-0.11618717314811311,-0.3850266928102786,0.47249247014847656
110,0.442621276182948,-1.2495037998850318,-0.0004579307725587196,-0.2936608771877048,-0.11944091346869934,-0.2916506957552886,0.4307702066478524
111,0.4642826104100691,-1.2409168741100378,-0.00038418974961485,-0.3377325396256739,-0.12382556210967147,-0.19677347002691253,0.41001931254541624
112,0.4857777500905628,-1.2319079268241029,-0.0003140787370979139,-0.3799192658139902,-0.12914707437960452,-0.10044647208757752,0.413650950817586
113,0.5070970371928321,-1.2224796757684655,-0.0002459063531820939,-0.4206842805037968,-0.1356603820273131,-0.003143198616849928,0.44202814708153904
